homestatecode,salestatecode,month,year,txn_count,salestatename,homestatename
09,11,11,2021,1,SIKKIM,UTTAR PRADESH
13,16,11,2021,1,TRIPURA,NAGALAND
21,20,11,2021,9,JHARKHAND,ODISHA
07,21,11,2021,3,ODISHA,DELHI
08,21,11,2021,1,ODISHA,RAJASTHAN
09,21,11,2021,22,ODISHA,UTTAR PRADESH
23,21,11,2021,4,ODISHA,MADHYA PRADESH
07,23,11,2021,1,MADHYA PRADESH,DELHI
20,23,11,2021,17,MADHYA PRADESH,JHARKHAND
21,23,11,2021,4,MADHYA PRADESH,ODISHA
24,23,11,2021,9,MADHYA PRADESH,GUJARAT
27,23,11,2021,40,MADHYA PRADESH,MAHARASHTRA
09,24,11,2021,3108,GUJARAT,UTTAR PRADESH
06,27,11,2021,11,MAHARASHTRA,HARYANA
09,27,11,2021,4722,MAHARASHTRA,UTTAR PRADESH
10,27,11,2021,2431,MAHARASHTRA,BIHAR
21,27,11,2021,1,MAHARASHTRA,ODISHA
06,28,11,2021,9,ANDHRA PRADESH,HARYANA
10,29,11,2021,296,KARNATAKA,BIHAR
30,29,11,2021,5,KARNATAKA,GOA
36,29,11,2021,11,KARNATAKA,TELANGANA
09,32,11,2021,87,KERALA,UTTAR PRADESH
10,32,11,2021,105,KERALA,BIHAR
21,32,11,2021,8,KERALA,ODISHA
29,32,11,2021,232,KERALA,KARNATAKA
33,32,11,2021,172,KERALA,TAMIL NADU
36,32,11,2021,1,KERALA,TELANGANA
07,33,11,2021,1,TAMIL NADU,DELHI
10,33,11,2021,326,TAMIL NADU,BIHAR
23,33,11,2021,2,TAMIL NADU,MADHYA PRADESH
27,33,11,2021,9,TAMIL NADU,MAHARASHTRA
28,36,11,2021,334,TELANGANA,ANDHRA PRADESH
01,02,12,2021,3,HIMACHAL PRADESH,JAMMU AND KASHMIR
03,02,12,2021,1,HIMACHAL PRADESH,PUNJAB
05,02,12,2021,17,HIMACHAL PRADESH,UTTARAKHAND
08,02,12,2021,7,HIMACHAL PRADESH,RAJASTHAN
09,02,12,2021,1701,HIMACHAL PRADESH,UTTAR PRADESH
05,03,12,2021,1,PUNJAB,UTTARAKHAND
10,03,12,2021,268,PUNJAB,BIHAR
09,04,12,2021,2,CHANDIGARH,UTTAR PRADESH
23,06,12,2021,1157,HARYANA,MADHYA PRADESH
02,07,12,2021,45,DELHI,HIMACHAL PRADESH
05,07,12,2021,1327,DELHI,UTTARAKHAND
09,07,12,2021,93205,DELHI,UTTAR PRADESH
19,07,12,2021,432,DELHI,WEST BENGAL
20,07,12,2021,1401,DELHI,JHARKHAND
21,07,12,2021,206,DELHI,ODISHA
09,08,12,2021,300,RAJASTHAN,UTTAR PRADESH
01,09,12,2021,2,UTTAR PRADESH,JAMMU AND KASHMIR
10,09,12,2021,3860,UTTAR PRADESH,BIHAR
21,09,12,2021,9,UTTAR PRADESH,ODISHA
23,09,12,2021,210,UTTAR PRADESH,MADHYA PRADESH
03,10,12,2021,4,BIHAR,PUNJAB
05,10,12,2021,3,BIHAR,UTTARAKHAND
21,10,12,2021,8,BIHAR,ODISHA
10,12,12,2021,3,ARUNACHAL PRADESH,BIHAR
20,12,12,2021,1,ARUNACHAL PRADESH,JHARKHAND
23,16,12,2021,1,TRIPURA,MADHYA PRADESH
07,20,12,2021,2,JHARKHAND,DELHI
09,20,12,2021,61,JHARKHAND,UTTAR PRADESH
10,20,12,2021,567,JHARKHAND,BIHAR
20,21,12,2021,13,ODISHA,JHARKHAND
29,21,12,2021,1,ODISHA,KARNATAKA
07,23,12,2021,3,MADHYA PRADESH,DELHI
09,23,12,2021,1090,MADHYA PRADESH,UTTAR PRADESH
20,23,12,2021,29,MADHYA PRADESH,JHARKHAND
24,23,12,2021,8,MADHYA PRADESH,GUJARAT
19,24,12,2021,7,GUJARAT,WEST BENGAL
23,24,12,2021,914,GUJARAT,MADHYA PRADESH
27,24,12,2021,620,GUJARAT,MAHARASHTRA
29,24,12,2021,10,GUJARAT,KARNATAKA
32,24,12,2021,3,GUJARAT,KERALA
01,27,12,2021,1,MAHARASHTRA,JAMMU AND KASHMIR
09,27,12,2021,6878,MAHARASHTRA,UTTAR PRADESH
19,27,12,2021,26,MAHARASHTRA,WEST BENGAL
08,28,12,2021,1,ANDHRA PRADESH,RAJASTHAN
10,28,12,2021,21,ANDHRA PRADESH,BIHAR
23,28,12,2021,3,ANDHRA PRADESH,MADHYA PRADESH
20,29,12,2021,9,KARNATAKA,JHARKHAND
24,29,12,2021,4,KARNATAKA,GUJARAT
28,29,12,2021,22,KARNATAKA,ANDHRA PRADESH
33,29,12,2021,53,KARNATAKA,TAMIL NADU
05,32,12,2021,1,KERALA,UTTARAKHAND
08,32,12,2021,1,KERALA,RAJASTHAN
09,32,12,2021,100,KERALA,UTTAR PRADESH
19,32,12,2021,8,KERALA,WEST BENGAL
20,32,12,2021,11,KERALA,JHARKHAND
23,32,12,2021,66,KERALA,MADHYA PRADESH
24,32,12,2021,1,KERALA,GUJARAT
08,33,12,2021,5,TAMIL NADU,RAJASTHAN
23,36,12,2021,8,TELANGANA,MADHYA PRADESH
27,36,12,2021,85,TELANGANA,MAHARASHTRA
29,36,12,2021,152,TELANGANA,KARNATAKA
09,01,1,2022,310,JAMMU AND KASHMIR,UTTAR PRADESH
19,01,1,2022,6,JAMMU AND KASHMIR,WEST BENGAL
19,02,1,2022,2,HIMACHAL PRADESH,WEST BENGAL
05,03,1,2022,4,PUNJAB,UTTARAKHAND
06,03,1,2022,15,PUNJAB,HARYANA
20,03,1,2022,7,PUNJAB,JHARKHAND
09,04,1,2022,1,CHANDIGARH,UTTAR PRADESH
09,05,1,2022,3764,UTTARAKHAND,UTTAR PRADESH
19,05,1,2022,1,UTTARAKHAND,WEST BENGAL
21,05,1,2022,1,UTTARAKHAND,ODISHA
02,06,1,2022,6,HARYANA,HIMACHAL PRADESH
20,06,1,2022,118,HARYANA,JHARKHAND
30,06,1,2022,1,HARYANA,GOA
16,07,1,2022,1,DELHI,TRIPURA
19,07,1,2022,659,DELHI,WEST BENGAL
33,07,1,2022,68,DELHI,TAMIL NADU
03,08,1,2022,14,RAJASTHAN,PUNJAB
09,08,1,2022,1387,RAJASTHAN,UTTAR PRADESH
21,08,1,2022,1,RAJASTHAN,ODISHA
19,09,1,2022,1,UTTAR PRADESH,WEST BENGAL
06,10,1,2022,99,BIHAR,HARYANA
20,10,1,2022,374,BIHAR,JHARKHAND
21,10,1,2022,16,BIHAR,ODISHA
09,16,1,2022,5,TRIPURA,UTTAR PRADESH
20,16,1,2022,142,TRIPURA,JHARKHAND
27,16,1,2022,1,TRIPURA,MAHARASHTRA
10,17,1,2022,4,MEGHALAYA,BIHAR
19,23,1,2022,1,MADHYA PRADESH,WEST BENGAL
20,23,1,2022,27,MADHYA PRADESH,JHARKHAND
24,23,1,2022,11,MADHYA PRADESH,GUJARAT
27,23,1,2022,126,MADHYA PRADESH,MAHARASHTRA
21,24,1,2022,162,GUJARAT,ODISHA
06,27,1,2022,19,MAHARASHTRA,HARYANA
10,27,1,2022,4084,MAHARASHTRA,BIHAR
21,27,1,2022,1,MAHARASHTRA,ODISHA
24,27,1,2022,49,MAHARASHTRA,GUJARAT
27,28,1,2022,2,ANDHRA PRADESH,MAHARASHTRA
09,29,1,2022,265,KARNATAKA,UTTAR PRADESH
30,29,1,2022,1,KARNATAKA,GOA
32,29,1,2022,34,KARNATAKA,KERALA
06,30,1,2022,3,GOA,HARYANA
23,30,1,2022,14,GOA,MADHYA PRADESH
19,32,1,2022,7,KERALA,WEST BENGAL
33,32,1,2022,152,KERALA,TAMIL NADU
01,07,12,2022,501,DELHI,JAMMU AND KASHMIR
06,07,12,2022,2844,DELHI,HARYANA
08,07,12,2022,2477,DELHI,RAJASTHAN
18,07,12,2022,69,DELHI,ASSAM
28,07,12,2022,7,DELHI,ANDHRA PRADESH
09,08,12,2022,3519,RAJASTHAN,UTTAR PRADESH
36,08,12,2022,1,RAJASTHAN,TELANGANA
22,10,12,2022,45,BIHAR,CHHATTISGARH
28,10,12,2022,3,BIHAR,ANDHRA PRADESH
10,19,12,2022,700,WEST BENGAL,BIHAR
23,19,12,2022,3,WEST BENGAL,MADHYA PRADESH
33,19,12,2022,1,WEST BENGAL,TAMIL NADU
19,20,12,2022,1,JHARKHAND,WEST BENGAL
22,20,12,2022,14,JHARKHAND,CHHATTISGARH
20,21,12,2022,3,ODISHA,JHARKHAND
28,21,12,2022,1,ODISHA,ANDHRA PRADESH
29,21,12,2022,1,ODISHA,KARNATAKA
01,23,12,2022,2,MADHYA PRADESH,JAMMU AND KASHMIR
05,23,12,2022,2,MADHYA PRADESH,UTTARAKHAND
06,23,12,2022,17,MADHYA PRADESH,HARYANA
08,23,12,2022,88,MADHYA PRADESH,RAJASTHAN
10,23,12,2022,613,MADHYA PRADESH,BIHAR
20,23,12,2022,43,MADHYA PRADESH,JHARKHAND
24,23,12,2022,16,MADHYA PRADESH,GUJARAT
29,23,12,2022,1,MADHYA PRADESH,KARNATAKA
06,24,12,2022,55,GUJARAT,HARYANA
23,24,12,2022,2629,GUJARAT,MADHYA PRADESH
27,24,12,2022,869,GUJARAT,MAHARASHTRA
28,24,12,2022,1,GUJARAT,ANDHRA PRADESH
01,27,12,2022,4,MAHARASHTRA,JAMMU AND KASHMIR
06,27,12,2022,35,MAHARASHTRA,HARYANA
33,27,12,2022,488,MAHARASHTRA,TAMIL NADU
21,28,12,2022,25,ANDHRA PRADESH,ODISHA
23,28,12,2022,2,ANDHRA PRADESH,MADHYA PRADESH
36,28,12,2022,9,ANDHRA PRADESH,TELANGANA
10,29,12,2022,510,KARNATAKA,BIHAR
30,29,12,2022,6,KARNATAKA,GOA
19,30,12,2022,13,GOA,WEST BENGAL
24,30,12,2022,1,GOA,GUJARAT
29,30,12,2022,231,GOA,KARNATAKA
22,32,12,2022,4,KERALA,CHHATTISGARH
18,33,12,2022,43,TAMIL NADU,ASSAM
29,33,12,2022,33,TAMIL NADU,KARNATAKA
19,35,12,2022,7,ANDAMAN AND NICOBAR ISLANDS,WEST BENGAL
32,35,12,2022,2,ANDAMAN AND NICOBAR ISLANDS,KERALA
06,36,12,2022,2,TELANGANA,HARYANA
22,36,12,2022,30,TELANGANA,CHHATTISGARH
08,01,1,2023,1,JAMMU AND KASHMIR,RAJASTHAN
18,01,1,2023,1,JAMMU AND KASHMIR,ASSAM
08,02,1,2023,2,HIMACHAL PRADESH,RAJASTHAN
08,05,1,2023,2,UTTARAKHAND,RAJASTHAN
19,05,1,2023,2,UTTARAKHAND,WEST BENGAL
24,05,1,2023,1,UTTARAKHAND,GUJARAT
20,06,1,2023,256,HARYANA,JHARKHAND
27,06,1,2023,6,HARYANA,MAHARASHTRA
08,07,1,2023,1111,DELHI,RAJASTHAN
05,08,1,2023,9,RAJASTHAN,UTTARAKHAND
10,08,1,2023,1680,RAJASTHAN,BIHAR
19,08,1,2023,10,RAJASTHAN,WEST BENGAL
29,08,1,2023,3,RAJASTHAN,KARNATAKA
09,11,1,2023,2,SIKKIM,UTTAR PRADESH
10,11,1,2023,47,SIKKIM,BIHAR
09,16,1,2023,4,TRIPURA,UTTAR PRADESH
22,16,1,2023,1,TRIPURA,CHHATTISGARH
09,17,1,2023,1,MEGHALAYA,UTTAR PRADESH
10,17,1,2023,6,MEGHALAYA,BIHAR
18,19,1,2023,2,WEST BENGAL,ASSAM
22,19,1,2023,9,WEST BENGAL,CHHATTISGARH
07,20,1,2023,9,JHARKHAND,DELHI
01,23,1,2023,3,MADHYA PRADESH,JAMMU AND KASHMIR
22,23,1,2023,242,MADHYA PRADESH,CHHATTISGARH
07,24,1,2023,21,GUJARAT,DELHI
09,24,1,2023,3210,GUJARAT,UTTAR PRADESH
19,24,1,2023,10,GUJARAT,WEST BENGAL
22,24,1,2023,444,GUJARAT,CHHATTISGARH
08,27,1,2023,111,MAHARASHTRA,RAJASTHAN
19,27,1,2023,140,MAHARASHTRA,WEST BENGAL
28,27,1,2023,20,MAHARASHTRA,ANDHRA PRADESH
27,29,1,2023,9,KARNATAKA,MAHARASHTRA
07,30,1,2023,1,GOA,DELHI
22,30,1,2023,4,GOA,CHHATTISGARH
27,30,1,2023,25,GOA,MAHARASHTRA
10,32,1,2023,362,KERALA,BIHAR
20,32,1,2023,55,KERALA,JHARKHAND
21,32,1,2023,6,KERALA,ODISHA
27,32,1,2023,45,KERALA,MAHARASHTRA
28,32,1,2023,6,KERALA,ANDHRA PRADESH
30,32,1,2023,1,KERALA,GOA
16,33,1,2023,1,TAMIL NADU,TRIPURA
20,33,1,2023,9,TAMIL NADU,JHARKHAND
23,33,1,2023,4,TAMIL NADU,MADHYA PRADESH
28,33,1,2023,5,TAMIL NADU,ANDHRA PRADESH
28,34,1,2023,1,PUDUCHERRY,ANDHRA PRADESH
32,34,1,2023,1,PUDUCHERRY,KERALA
10,35,1,2023,5,ANDAMAN AND NICOBAR ISLANDS,BIHAR
33,35,1,2023,6,ANDAMAN AND NICOBAR ISLANDS,TAMIL NADU
01,36,1,2023,1,TELANGANA,JAMMU AND KASHMIR
08,36,1,2023,5,TELANGANA,RAJASTHAN
22,36,1,2023,58,TELANGANA,CHHATTISGARH
23,36,1,2023,54,TELANGANA,MADHYA PRADESH
32,36,1,2023,1,TELANGANA,KERALA
02,05,2,2023,1,UTTARAKHAND,HIMACHAL PRADESH
08,05,2,2023,1,UTTARAKHAND,RAJASTHAN
09,05,2,2023,3900,UTTARAKHAND,UTTAR PRADESH
10,05,2,2023,835,UTTARAKHAND,BIHAR
05,06,2,2023,111,HARYANA,UTTARAKHAND
07,06,2,2023,293,HARYANA,DELHI
16,06,2,2023,1,HARYANA,TRIPURA
08,07,2,2023,847,DELHI,RAJASTHAN
16,07,2,2023,1,DELHI,TRIPURA
22,07,2,2023,208,DELHI,CHHATTISGARH
23,07,2,2023,9744,DELHI,MADHYA PRADESH
32,07,2,2023,30,DELHI,KERALA
33,07,2,2023,739,DELHI,TAMIL NADU
02,08,2,2023,1,RAJASTHAN,HIMACHAL PRADESH
05,08,2,2023,9,RAJASTHAN,UTTARAKHAND
10,08,2,2023,1620,RAJASTHAN,BIHAR
18,08,2,2023,3,RAJASTHAN,ASSAM
07,09,2,2023,2,UTTAR PRADESH,DELHI
22,09,2,2023,10,UTTAR PRADESH,CHHATTISGARH
19,10,2,2023,46,BIHAR,WEST BENGAL
28,10,2,2023,6,BIHAR,ANDHRA PRADESH
09,16,2,2023,1,TRIPURA,UTTAR PRADESH
24,19,2,2023,1,WEST BENGAL,GUJARAT
19,20,2,2023,1,JHARKHAND,WEST BENGAL
09,21,2,2023,1,ODISHA,UTTAR PRADESH
10,21,2,2023,2,ODISHA,BIHAR
28,21,2,2023,2,ODISHA,ANDHRA PRADESH
27,23,2,2023,127,MADHYA PRADESH,MAHARASHTRA
33,23,2,2023,1,MADHYA PRADESH,TAMIL NADU
10,24,2,2023,2430,GUJARAT,BIHAR
19,24,2,2023,4,GUJARAT,WEST BENGAL
27,24,2,2023,808,GUJARAT,MAHARASHTRA
29,24,2,2023,12,GUJARAT,KARNATAKA
19,27,2,2023,11,MAHARASHTRA,WEST BENGAL
29,28,2,2023,2,ANDHRA PRADESH,KARNATAKA
05,29,2,2023,1,KARNATAKA,UTTARAKHAND
07,29,2,2023,1,KARNATAKA,DELHI
22,29,2,2023,12,KARNATAKA,CHHATTISGARH
30,29,2,2023,6,KARNATAKA,GOA
32,29,2,2023,23,KARNATAKA,KERALA
33,29,2,2023,97,KARNATAKA,TAMIL NADU
08,30,2,2023,1,GOA,RAJASTHAN
19,30,2,2023,2,GOA,WEST BENGAL
29,30,2,2023,167,GOA,KARNATAKA
32,30,2,2023,1,GOA,KERALA
10,32,2,2023,328,KERALA,BIHAR
16,32,2,2023,1,KERALA,TRIPURA
30,32,2,2023,2,KERALA,GOA
36,33,2,2023,1,TAMIL NADU,TELANGANA
09,34,2,2023,2,PUDUCHERRY,UTTAR PRADESH
21,34,2,2023,22,PUDUCHERRY,ODISHA
01,36,2,2023,2,TELANGANA,JAMMU AND KASHMIR
18,36,2,2023,1,TELANGANA,ASSAM
19,36,2,2023,23,TELANGANA,WEST BENGAL
24,36,2,2023,1,TELANGANA,GUJARAT
07,01,3,2023,6,JAMMU AND KASHMIR,DELHI
23,01,3,2023,379,JAMMU AND KASHMIR,MADHYA PRADESH
07,02,3,2023,11,HIMACHAL PRADESH,DELHI
27,02,3,2023,2,HIMACHAL PRADESH,MAHARASHTRA
10,03,3,2023,107,PUNJAB,BIHAR
05,04,3,2023,2,CHANDIGARH,UTTARAKHAND
02,06,3,2023,11,HARYANA,HIMACHAL PRADESH
07,06,3,2023,476,HARYANA,DELHI
22,06,3,2023,164,HARYANA,CHHATTISGARH
29,06,3,2023,1,HARYANA,KARNATAKA
01,07,3,2023,113,DELHI,JAMMU AND KASHMIR
10,07,3,2023,118879,DELHI,BIHAR
33,07,3,2023,1597,DELHI,TAMIL NADU
02,08,3,2023,2,RAJASTHAN,HIMACHAL PRADESH
22,08,3,2023,50,RAJASTHAN,CHHATTISGARH
20,09,3,2023,2,UTTAR PRADESH,JHARKHAND
22,09,3,2023,22,UTTAR PRADESH,CHHATTISGARH
07,10,3,2023,935,BIHAR,DELHI
08,10,3,2023,6,BIHAR,RAJASTHAN
29,10,3,2023,15,BIHAR,KARNATAKA
10,11,3,2023,60,SIKKIM,BIHAR
18,16,3,2023,10,TRIPURA,ASSAM
18,17,3,2023,4,MEGHALAYA,ASSAM
07,19,3,2023,20,WEST BENGAL,DELHI
22,19,3,2023,8,WEST BENGAL,CHHATTISGARH
19,20,3,2023,1,JHARKHAND,WEST BENGAL
22,20,3,2023,22,JHARKHAND,CHHATTISGARH
28,20,3,2023,2,JHARKHAND,ANDHRA PRADESH
30,20,3,2023,1,JHARKHAND,GOA
20,22,3,2023,4,CHHATTISGARH,JHARKHAND
07,23,3,2023,36,MADHYA PRADESH,DELHI
09,23,3,2023,321,MADHYA PRADESH,UTTAR PRADESH
27,23,3,2023,100,MADHYA PRADESH,MAHARASHTRA
05,24,3,2023,10,GUJARAT,UTTARAKHAND
07,24,3,2023,26,GUJARAT,DELHI
20,24,3,2023,114,GUJARAT,JHARKHAND
28,24,3,2023,1,GUJARAT,ANDHRA PRADESH
32,24,3,2023,4,GUJARAT,KERALA
01,27,3,2023,1,MAHARASHTRA,JAMMU AND KASHMIR
10,27,3,2023,7610,MAHARASHTRA,BIHAR
19,27,3,2023,65,MAHARASHTRA,WEST BENGAL
24,27,3,2023,134,MAHARASHTRA,GUJARAT
28,29,3,2023,42,KARNATAKA,ANDHRA PRADESH
30,29,3,2023,4,KARNATAKA,GOA
33,29,3,2023,90,KARNATAKA,TAMIL NADU
32,30,3,2023,1,GOA,KERALA
10,32,3,2023,397,KERALA,BIHAR
16,32,3,2023,1,KERALA,TRIPURA
23,10,5,2022,22,BIHAR,MADHYA PRADESH
09,12,5,2022,3,ARUNACHAL PRADESH,UTTAR PRADESH
20,13,5,2022,1,NAGALAND,JHARKHAND
32,13,5,2022,1,NAGALAND,KERALA
13,16,5,2022,2,TRIPURA,NAGALAND
19,16,5,2022,1,TRIPURA,WEST BENGAL
08,21,5,2022,1,ODISHA,RAJASTHAN
23,21,5,2022,1,ODISHA,MADHYA PRADESH
09,22,5,2022,33,CHHATTISGARH,UTTAR PRADESH
10,23,5,2022,393,MADHYA PRADESH,BIHAR
05,24,5,2022,7,GUJARAT,UTTARAKHAND
16,24,5,2022,1,GUJARAT,TRIPURA
23,24,5,2022,704,GUJARAT,MADHYA PRADESH
27,24,5,2022,766,GUJARAT,MAHARASHTRA
28,24,5,2022,1,GUJARAT,ANDHRA PRADESH
16,27,5,2022,2,MAHARASHTRA,TRIPURA
23,27,5,2022,192,MAHARASHTRA,MADHYA PRADESH
32,27,5,2022,5,MAHARASHTRA,KERALA
22,28,5,2022,11,ANDHRA PRADESH,CHHATTISGARH
36,28,5,2022,38,ANDHRA PRADESH,TELANGANA
07,29,5,2022,1,KARNATAKA,DELHI
22,29,5,2022,3,KARNATAKA,CHHATTISGARH
24,29,5,2022,2,KARNATAKA,GUJARAT
33,29,5,2022,58,KARNATAKA,TAMIL NADU
21,30,5,2022,5,GOA,ODISHA
27,30,5,2022,32,GOA,MAHARASHTRA
28,30,5,2022,1,GOA,ANDHRA PRADESH
01,32,5,2022,1,KERALA,JAMMU AND KASHMIR
07,32,5,2022,3,KERALA,DELHI
19,32,5,2022,9,KERALA,WEST BENGAL
20,32,5,2022,29,KERALA,JHARKHAND
29,32,5,2022,317,KERALA,KARNATAKA
09,33,5,2022,13,TAMIL NADU,UTTAR PRADESH
10,33,5,2022,219,TAMIL NADU,BIHAR
20,33,5,2022,48,TAMIL NADU,JHARKHAND
23,33,5,2022,6,TAMIL NADU,MADHYA PRADESH
32,35,5,2022,2,ANDAMAN AND NICOBAR ISLANDS,KERALA
33,35,5,2022,2,ANDAMAN AND NICOBAR ISLANDS,TAMIL NADU
27,36,5,2022,8,TELANGANA,MAHARASHTRA
29,36,5,2022,44,TELANGANA,KARNATAKA
03,01,6,2022,7,JAMMU AND KASHMIR,PUNJAB
08,01,6,2022,5,JAMMU AND KASHMIR,RAJASTHAN
07,02,6,2022,10,HIMACHAL PRADESH,DELHI
22,02,6,2022,4,HIMACHAL PRADESH,CHHATTISGARH
05,03,6,2022,2,PUNJAB,UTTARAKHAND
08,03,6,2022,9,PUNJAB,RAJASTHAN
08,05,6,2022,5,UTTARAKHAND,RAJASTHAN
21,05,6,2022,2,UTTARAKHAND,ODISHA
27,05,6,2022,1,UTTARAKHAND,MAHARASHTRA
33,05,6,2022,1,UTTARAKHAND,TAMIL NADU
01,06,6,2022,4,HARYANA,JAMMU AND KASHMIR
29,06,6,2022,1,HARYANA,KARNATAKA
05,07,6,2022,1895,DELHI,UTTARAKHAND
08,07,6,2022,1482,DELHI,RAJASTHAN
10,07,6,2022,77403,DELHI,BIHAR
07,08,6,2022,20,RAJASTHAN,DELHI
24,08,6,2022,27,RAJASTHAN,GUJARAT
21,10,6,2022,14,BIHAR,ODISHA
22,10,6,2022,31,BIHAR,CHHATTISGARH
24,10,6,2022,26,BIHAR,GUJARAT
27,10,6,2022,114,BIHAR,MAHARASHTRA
28,10,6,2022,3,BIHAR,ANDHRA PRADESH
10,12,6,2022,17,ARUNACHAL PRADESH,BIHAR
10,18,6,2022,4,ASSAM,BIHAR
20,21,6,2022,4,ODISHA,JHARKHAND
22,21,6,2022,4,ODISHA,CHHATTISGARH
36,21,6,2022,1,ODISHA,TELANGANA
07,22,6,2022,3,CHHATTISGARH,DELHI
23,22,6,2022,45,CHHATTISGARH,MADHYA PRADESH
32,22,6,2022,1,CHHATTISGARH,KERALA
05,23,6,2022,2,MADHYA PRADESH,UTTARAKHAND
07,23,6,2022,35,MADHYA PRADESH,DELHI
08,23,6,2022,97,MADHYA PRADESH,RAJASTHAN
19,23,6,2022,3,MADHYA PRADESH,WEST BENGAL
21,23,6,2022,8,MADHYA PRADESH,ODISHA
22,23,6,2022,67,MADHYA PRADESH,CHHATTISGARH
32,23,6,2022,1,MADHYA PRADESH,KERALA
05,24,6,2022,9,GUJARAT,UTTARAKHAND
08,24,6,2022,437,GUJARAT,RAJASTHAN
19,24,6,2022,10,GUJARAT,WEST BENGAL
20,24,6,2022,107,GUJARAT,JHARKHAND
05,27,6,2022,4,MAHARASHTRA,UTTARAKHAND
07,27,6,2022,10,MAHARASHTRA,DELHI
19,27,6,2022,48,MAHARASHTRA,WEST BENGAL
20,27,6,2022,125,MAHARASHTRA,JHARKHAND
29,27,6,2022,112,MAHARASHTRA,KARNATAKA
32,27,6,2022,2,MAHARASHTRA,KERALA
05,29,6,2022,3,KARNATAKA,UTTARAKHAND
19,29,6,2022,5,KARNATAKA,WEST BENGAL
24,29,6,2022,5,KARNATAKA,GUJARAT
32,29,6,2022,29,KARNATAKA,KERALA
21,30,6,2022,3,GOA,ODISHA
27,30,6,2022,34,GOA,MAHARASHTRA
29,30,6,2022,201,GOA,KARNATAKA
32,30,6,2022,1,GOA,KERALA
19,32,6,2022,8,KERALA,WEST BENGAL
21,32,6,2022,8,KERALA,ODISHA
28,33,6,2022,4,TAMIL NADU,ANDHRA PRADESH
29,33,6,2022,10,TAMIL NADU,KARNATAKA
32,33,6,2022,3,TAMIL NADU,KERALA
03,36,6,2022,1,TELANGANA,PUNJAB
08,36,6,2022,2,TELANGANA,RAJASTHAN
27,36,6,2022,32,TELANGANA,MAHARASHTRA
29,36,6,2022,69,TELANGANA,KARNATAKA
33,36,6,2022,1,TELANGANA,TAMIL NADU
22,37,6,2022,11,LADAKH,CHHATTISGARH
23,01,7,2022,123,JAMMU AND KASHMIR,MADHYA PRADESH
05,02,7,2022,25,HIMACHAL PRADESH,UTTARAKHAND
06,02,7,2022,48,HIMACHAL PRADESH,HARYANA
22,02,7,2022,8,HIMACHAL PRADESH,CHHATTISGARH
05,03,7,2022,3,PUNJAB,UTTARAKHAND
09,03,7,2022,81,PUNJAB,UTTAR PRADESH
08,05,7,2022,4,UTTARAKHAND,RAJASTHAN
05,06,7,2022,168,HARYANA,UTTARAKHAND
21,06,7,2022,43,HARYANA,ODISHA
29,06,7,2022,3,HARYANA,KARNATAKA
36,06,7,2022,1,HARYANA,TELANGANA
03,07,7,2022,3,DELHI,PUNJAB
08,07,7,2022,1601,DELHI,RAJASTHAN
09,07,7,2022,55548,DELHI,UTTAR PRADESH
20,07,7,2022,1886,DELHI,JHARKHAND
23,07,7,2022,8918,DELHI,MADHYA PRADESH
27,07,7,2022,98,DELHI,MAHARASHTRA
09,08,7,2022,276,RAJASTHAN,UTTAR PRADESH
29,08,7,2022,1,RAJASTHAN,KARNATAKA
06,09,7,2022,11,UTTAR PRADESH,HARYANA
23,10,7,2022,34,BIHAR,MADHYA PRADESH
24,10,7,2022,23,BIHAR,GUJARAT
09,11,7,2022,1,SIKKIM,UTTAR PRADESH
10,13,7,2022,6,NAGALAND,BIHAR
13,16,7,2022,1,TRIPURA,NAGALAND
10,17,7,2022,5,MEGHALAYA,BIHAR
06,18,7,2022,2,ASSAM,HARYANA
10,19,7,2022,30,WEST BENGAL,BIHAR
22,19,7,2022,1,WEST BENGAL,CHHATTISGARH
28,21,7,2022,2,ODISHA,ANDHRA PRADESH
20,22,7,2022,20,CHHATTISGARH,JHARKHAND
05,23,7,2022,1,MADHYA PRADESH,UTTARAKHAND
27,23,7,2022,105,MADHYA PRADESH,MAHARASHTRA
21,24,7,2022,278,GUJARAT,ODISHA
22,24,7,2022,37,GUJARAT,CHHATTISGARH
27,24,7,2022,823,GUJARAT,MAHARASHTRA
10,27,7,2022,1572,MAHARASHTRA,BIHAR
21,27,7,2022,1,MAHARASHTRA,ODISHA
32,27,7,2022,1,MAHARASHTRA,KERALA
06,28,7,2022,5,ANDHRA PRADESH,HARYANA
08,28,7,2022,1,ANDHRA PRADESH,RAJASTHAN
21,28,7,2022,1,ANDHRA PRADESH,ODISHA
10,29,7,2022,461,KARNATAKA,BIHAR
19,29,7,2022,4,KARNATAKA,WEST BENGAL
20,29,7,2022,13,KARNATAKA,JHARKHAND
21,29,7,2022,64,KARNATAKA,ODISHA
06,30,7,2022,3,GOA,HARYANA
08,30,7,2022,2,GOA,RAJASTHAN
19,30,7,2022,3,GOA,WEST BENGAL
23,30,7,2022,13,GOA,MADHYA PRADESH
32,30,7,2022,1,GOA,KERALA
05,32,7,2022,1,KERALA,UTTARAKHAND
06,32,7,2022,3,KERALA,HARYANA
18,32,7,2022,1,KERALA,ASSAM
20,32,7,2022,41,KERALA,JHARKHAND
33,32,7,2022,232,KERALA,TAMIL NADU
20,33,7,2022,43,TAMIL NADU,JHARKHAND
